time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2022-10-16T14:58:45.60Z,46.3659705,-72.6758435,64.370,-8.68,-4.36,1.82,2.307,3.546,0.46,206.65450,2.86947,3,15
2022-10-16T14:58:45.80Z,46.3659547,-72.6758538,64.442,-7.76,-4.32,0.84,2.297,3.535,0.40,209.12984,2.90343,3,15
2022-10-16T14:58:46.00Z,46.3659401,-72.6758642,64.503,-7.58,-4.21,0.67,2.289,3.531,0.50,209.03740,2.99841,3,15
2022-10-16T14:58:46.20Z,46.3659269,-72.6758739,64.490,-6.83,-3.72,0.51,2.281,3.527,0.51,208.83272,3.69346,3,15
2022-10-16T14:58:46.40Z,46.3659147,-72.6758826,64.507,-6.21,-3.35,0.56,2.273,3.523,0.50,208.61462,3.95974,3,15
2022-10-16T14:58:46.60Z,46.3659035,-72.6758901,64.564,-5.56,-2.81,0.55,2.269,3.520,0.49,207.79468,4.46751,3,15
2022-10-16T14:58:46.80Z,46.3658937,-72.6758969,64.429,-5.16,-2.48,0.83,2.263,3.512,0.41,206.77064,4.68483,3,15
2022-10-16T14:58:47.00Z,46.3658845,-72.6759023,64.379,-4.64,-1.87,0.84,2.260,3.510,0.50,205.01560,6.28899,3,15
2022-10-16T14:58:47.20Z,46.3658763,-72.6759072,64.193,-4.34,-1.82,1.20,2.260,3.509,0.50,204.00364,7.22272,3,15
2022-10-16T14:58:47.40Z,46.3658686,-72.6759107,64.041,-4.10,-1.07,0.62,2.259,3.505,0.42,199.42954,7.47106,3,15
2022-10-16T14:58:47.60Z,46.3658619,-72.6759124,63.981,-3.17,-0.22,0.68,2.260,3.505,0.51,193.94942,10.13606,3,15
2022-10-16T14:58:47.80Z,46.3658570,-72.6759135,64.055,-1.67,-0.85,0.43,2.267,3.523,0.70,196.74220,19.52116,3,15
2022-10-16T14:58:48.00Z,46.3658536,-72.6759166,64.032,-2.01,-1.38,0.12,2.278,3.546,0.78,207.70206,15.43068,3,15
2022-10-16T14:58:48.20Z,46.3658481,-72.6759192,64.058,-3.31,-0.90,0.35,2.289,3.569,0.66,199.18222,10.59910,3,15
2022-10-16T14:58:48.40Z,46.3658421,-72.6759206,64.114,-2.96,-0.54,0.26,2.297,3.591,0.59,194.98690,11.27019,3,15
2022-10-16T14:58:48.60Z,46.3658385,-72.6759216,64.165,-0.86,-0.63,0.22,2.308,3.619,0.77,196.65840,38.39625,3,14
2022-10-16T14:58:48.80Z,46.3658357,-72.6759233,64.131,-1.80,-0.60,0.16,2.322,3.650,0.76,198.11664,20.06736,3,14
2022-10-16T14:58:49.00Z,46.3658319,-72.6759254,64.113,-2.21,-0.85,-0.07,2.335,3.681,0.72,199.92834,15.58090,3,14
2022-10-16T14:58:49.20Z,46.3658294,-72.6759277,63.931,-0.98,-0.36,0.18,2.345,3.703,0.69,199.94530,32.33634,3,14
2022-10-16T14:58:49.40Z,46.3658269,-72.6759294,63.939,-1.09,-0.82,0.34,2.356,3.728,0.68,210.16930,26.28059,3,14
2022-10-16T14:58:49.60Z,46.3658259,-72.6759309,63.886,-0.04,-0.19,0.20,2.366,3.751,0.84,210.16930,26.28345,3,14
2022-10-16T14:58:49.80Z,46.3658245,-72.6759312,64.062,-0.59,-0.45,0.12,2.374,3.773,0.60,212.08208,44.81301,3,15
2022-10-16T14:58:50.00Z,46.3658234,-72.6759317,64.173,-0.22,-0.12,-0.03,2.381,3.794,0.58,212.08208,44.81417,3,15
2022-10-16T14:58:50.20Z,46.3658224,-72.6759323,64.225,-0.48,-0.17,0.01,2.392,3.822,0.67,212.08208,44.81551,3,14
2022-10-16T14:58:50.40Z,46.3658210,-72.6759325,64.336,-0.52,-0.07,0.00,2.403,3.853,0.77,212.08208,44.81705,3,14
2022-10-16T14:58:50.60Z,46.3658193,-72.6759331,64.416,-0.77,-0.26,0.03,2.418,3.884,0.81,212.08208,44.81868,3,14
2022-10-16T14:58:50.80Z,46.3658183,-72.6759340,64.345,-0.32,0.05,0.10,2.435,3.914,0.93,212.08208,44.82054,3,14
2022-10-16T14:58:51.00Z,46.3658181,-72.6759348,64.285,0.11,-0.02,-0.05,2.453,3.944,0.90,212.08208,44.82234,3,14
2022-10-16T14:58:51.20Z,46.3658180,-72.6759353,64.378,0.28,-0.22,-0.12,2.471,3.967,0.89,212.08208,44.82413,3,14
2022-10-16T14:58:51.40Z,46.3658179,-72.6759357,64.483,0.19,-0.07,-0.18,2.486,3.986,0.85,212.08208,44.82583,3,14
2022-10-16T14:58:51.60Z,46.3658178,-72.6759361,64.536,0.17,-0.06,-0.16,2.500,4.006,0.79,212.08208,44.82743,3,14
2022-10-16T14:58:51.80Z,46.3658175,-72.6759369,64.469,-0.11,-0.13,-0.02,2.518,4.037,0.83,212.08208,44.82910,3,14
2022-10-16T14:58:52.00Z,46.3658168,-72.6759369,64.601,-0.11,-0.12,-0.06,2.539,4.072,0.80,212.08208,44.83070,3,14
2022-10-16T14:58:52.20Z,46.3658166,-72.6759373,64.564,0.04,0.07,0.09,2.561,4.108,0.74,212.08208,44.83220,3,14
2022-10-16T14:58:52.40Z,46.3658160,-72.6759373,64.648,-0.18,-0.15,-0.03,2.582,4.145,0.83,212.08208,44.83386,3,15
2022-10-16T14:58:52.60Z,46.3658151,-72.6759374,64.670,-0.44,0.06,-0.07,2.599,4.183,0.79,212.08208,44.83546,3,15
2022-10-16T14:58:52.80Z,46.3658136,-72.6759383,64.598,-1.00,-0.24,-0.04,2.618,4.223,0.84,212.08208,44.83752,3,15
2022-10-16T14:58:53.00Z,46.3658124,-72.6759387,64.543,-0.42,0.15,-0.09,2.639,4.261,1.07,212.08208,44.83966,3,15
2022-10-16T14:58:53.20Z,46.3658117,-72.6759382,64.499,-0.17,0.41,0.13,2.662,4.307,0.80,212.08208,44.84127,3,15
2022-10-16T14:58:53.40Z,46.3658113,-72.6759381,64.484,-0.08,-0.09,-0.14,2.687,4.352,0.88,212.08208,44.84304,3,15
2022-10-16T14:58:53.60Z,46.3658112,-72.6759378,64.543,0.19,0.27,-0.17,2.710,4.389,0.96,212.08208,44.84497,3,15
2022-10-16T14:58:53.80Z,46.3658110,-72.6759375,64.586,0.04,0.16,0.05,2.727,4.415,0.71,212.08208,44.84640,3,15
2022-10-16T14:58:54.00Z,46.3658107,-72.6759377,64.599,0.00,-0.06,0.03,2.741,4.431,1.00,212.08208,44.84839,3,15
2022-10-16T14:58:54.20Z,46.3658104,-72.6759375,64.771,0.20,-0.04,-0.02,2.753,4.454,0.89,212.08208,44.85018,3,15
2022-10-16T14:58:54.40Z,46.3658103,-72.6759375,64.850,0.18,0.08,0.02,2.761,4.474,0.74,212.08208,44.85166,3,15
2022-10-16T14:58:54.60Z,46.3658098,-72.6759373,64.994,0.01,-0.10,-0.08,2.775,4.505,0.66,212.08208,44.85297,3,15
2022-10-16T14:58:54.80Z,46.3658093,-72.6759384,64.975,0.05,-0.36,0.09,2.791,4.535,1.04,212.08208,44.85506,3,16
2022-10-16T14:58:55.00Z,46.3658085,-72.6759397,65.005,-0.13,-0.38,0.21,2.808,4.564,0.99,212.08208,44.85706,3,16
2022-10-16T14:58:55.20Z,46.3658077,-72.6759402,65.067,-0.04,-0.04,-0.04,2.826,4.592,0.72,212.08208,44.85850,3,16
2022-10-16T14:58:55.40Z,46.3658071,-72.6759410,64.995,-0.07,0.02,-0.03,2.843,4.629,1.08,212.08208,44.86066,3,15
2022-10-16T14:58:55.60Z,46.3658064,-72.6759416,64.998,-0.06,-0.01,-0.09,2.859,4.664,1.02,212.08208,44.86272,3,15
2022-10-16T14:58:55.80Z,46.3658054,-72.6759412,65.077,-0.19,0.24,-0.16,2.877,4.703,1.17,212.08208,44.86507,3,14
2022-10-16T14:58:56.00Z,46.3658041,-72.6759405,65.150,-0.32,0.26,-0.16,2.895,4.738,1.15,212.08208,44.86739,3,14
2022-10-16T14:58:56.20Z,46.3658032,-72.6759409,65.092,-0.16,0.04,-0.04,2.903,4.752,0.95,212.08208,44.86929,3,15
2022-10-16T14:58:56.40Z,46.3658021,-72.6759411,65.075,-0.24,0.12,-0.01,2.908,4.760,0.88,212.08208,44.87105,3,15
2022-10-16T14:58:56.60Z,46.3658010,-72.6759412,65.051,-0.20,0.13,0.01,2.912,4.769,0.88,212.08208,44.87281,3,15
2022-10-16T14:58:56.80Z,46.3657998,-72.6759414,64.989,-0.27,0.20,0.01,2.915,4.776,0.88,212.08208,44.87457,3,15
2022-10-16T14:58:57.00Z,46.3657987,-72.6759413,64.988,-0.16,0.14,0.02,2.916,4.782,0.84,212.08208,44.87625,3,15
2022-10-16T14:58:57.20Z,46.3657982,-72.6759417,64.995,0.22,-0.08,0.26,2.918,4.787,0.97,212.08208,44.87820,3,15
2022-10-16T14:58:57.40Z,46.3657977,-72.6759421,64.969,0.00,0.06,0.13,2.919,4.793,0.71,212.08208,44.87963,3,14
2022-10-16T14:58:57.60Z,46.3657972,-72.6759423,65.143,0.05,-0.33,0.16,2.921,4.798,0.85,212.08208,44.88134,3,14
2022-10-16T14:58:57.80Z,46.3657967,-72.6759434,65.195,0.02,-0.38,0.07,2.924,4.804,0.79,212.08208,44.88292,3,15
2022-10-16T14:58:58.00Z,46.3657961,-72.6759448,65.152,-0.07,-0.24,0.11,2.931,4.813,0.79,212.08208,44.88450,3,15
2022-10-16T14:58:58.20Z,46.3657952,-72.6759458,65.170,-0.16,-0.24,0.10,2.939,4.826,0.69,212.08208,44.88589,3,15
2022-10-16T14:58:58.40Z,46.3657947,-72.6759467,65.297,0.14,-0.22,0.13,2.951,4.838,1.21,212.08208,44.88831,3,15
2022-10-16T14:58:58.60Z,46.3657940,-72.6759472,65.324,-0.06,0.10,0.02,2.965,4.848,1.04,212.08208,44.89039,3,15
2022-10-16T14:58:58.80Z,46.3657933,-72.6759475,65.428,-0.05,-0.03,-0.01,2.979,4.858,0.78,212.08208,44.89196,3,15
2022-10-16T14:58:59.00Z,46.3657928,-72.6759487,65.327,0.16,-0.10,0.05,2.988,4.862,1.04,212.08208,44.89405,3,15
2022-10-16T14:58:59.20Z,46.3657927,-72.6759487,65.482,0.53,0.17,0.06,2.994,4.865,0.81,212.08208,44.89567,3,15
2022-10-16T14:58:59.40Z,46.3657921,-72.6759475,65.543,-0.05,0.65,0.10,3.002,4.871,0.82,212.08208,44.89732,3,15
2022-10-16T14:58:59.60Z,46.3657906,-72.6759471,65.568,-0.27,0.00,-0.15,3.008,4.870,0.90,212.08208,44.89913,3,15
2022-10-16T14:58:59.80Z,46.3657888,-72.6759463,65.828,-0.33,0.36,0.04,3.012,4.868,0.93,212.08208,44.90099,3,15
2022-10-16T14:59:00.00Z,46.3657874,-72.6759461,65.960,-0.21,0.01,0.12,3.014,4.865,0.72,212.08208,44.90244,3,15
2022-10-16T14:59:00.20Z,46.3657860,-72.6759461,66.055,-0.14,0.12,-0.02,3.014,4.863,0.93,212.08208,44.90430,3,15
2022-10-16T14:59:00.40Z,46.3657849,-72.6759464,66.058,-0.12,0.03,-0.03,3.013,4.860,0.85,212.08208,44.90600,3,15
2022-10-16T14:59:00.60Z,46.3657838,-72.6759466,66.152,-0.09,0.07,-0.02,3.012,4.861,0.89,212.08208,44.90779,3,15
2022-10-16T14:59:00.80Z,46.3657830,-72.6759466,66.188,-0.07,0.08,0.05,3.011,4.861,0.70,212.08208,44.90920,3,15
2022-10-16T14:59:01.00Z,46.3657823,-72.6759468,66.187,-0.05,-0.08,0.11,3.009,4.861,0.73,212.08208,44.91066,3,15
2022-10-16T14:59:01.20Z,46.3657817,-72.6759468,66.212,-0.02,-0.01,0.19,3.008,4.862,0.77,212.08208,44.91220,3,15
2022-10-16T14:59:01.40Z,46.3657811,-72.6759462,66.360,-0.01,0.04,0.02,3.006,4.863,0.62,212.08208,44.91343,3,15
2022-10-16T14:59:01.60Z,46.3657807,-72.6759459,66.413,0.06,-0.05,0.05,3.003,4.862,0.88,212.08208,44.91521,3,15
2022-10-16T14:59:01.80Z,46.3657804,-72.6759460,66.369,0.01,-0.02,0.07,3.000,4.862,0.84,212.08208,44.91688,3,15
2022-10-16T14:59:02.00Z,46.3657803,-72.6759460,66.353,0.05,0.00,0.10,2.996,4.860,0.77,212.08208,44.91843,3,15
2022-10-16T14:59:02.20Z,46.3657803,-72.6759457,66.325,0.07,0.17,0.14,2.993,4.860,0.49,212.08208,44.91941,3,15
2022-10-16T14:59:02.40Z,46.3657802,-72.6759453,66.319,-0.05,0.19,0.09,2.991,4.861,0.61,212.08208,44.92063,3,15
2022-10-16T14:59:02.60Z,46.3657804,-72.6759455,66.303,0.25,-0.16,0.31,2.990,4.862,0.88,212.08208,44.92240,3,15
2022-10-16T14:59:02.80Z,46.3657804,-72.6759452,66.343,-0.03,0.04,0.06,2.989,4.864,0.61,212.08208,44.92362,3,15
2022-10-16T14:59:03.00Z,46.3657800,-72.6759448,66.312,-0.19,0.31,-0.01,2.989,4.865,0.81,212.08208,44.92524,3,15
2022-10-16T14:59:03.20Z,46.3657798,-72.6759442,66.363,-0.06,0.12,0.02,2.989,4.867,0.74,212.08208,44.92673,3,15
2022-10-16T14:59:03.40Z,46.3657798,-72.6759438,66.352,-0.03,0.14,0.08,2.987,4.866,0.59,212.08208,44.92792,3,15
2022-10-16T14:59:03.60Z,46.3657796,-72.6759434,66.391,-0.07,-0.01,0.05,2.986,4.867,0.65,212.08208,44.92922,3,15
2022-10-16T14:59:03.80Z,46.3657796,-72.6759432,66.427,-0.11,0.02,0.05,2.986,4.869,0.69,212.08208,44.93059,3,15
2022-10-16T14:59:04.00Z,46.3657797,-72.6759429,66.481,0.06,-0.01,0.07,2.986,4.874,0.82,212.08208,44.93222,3,15
2022-10-16T14:59:04.20Z,46.3657801,-72.6759426,66.499,0.04,0.07,0.06,2.986,4.877,0.54,212.08208,44.93331,3,15
2022-10-16T14:59:04.40Z,46.3657802,-72.6759420,66.603,0.00,0.05,-0.06,2.988,4.883,0.88,212.08208,44.93508,3,15
2022-10-16T14:59:04.60Z,46.3657803,-72.6759419,66.633,-0.02,0.09,-0.04,2.991,4.893,0.91,212.08208,44.93691,3,15
2022-10-16T14:59:04.80Z,46.3657801,-72.6759412,66.710,-0.16,0.27,-0.13,2.994,4.904,0.94,212.08208,44.93879,3,15
2022-10-16T14:59:05.00Z,46.3657802,-72.6759411,66.746,-0.06,-0.02,0.10,2.999,4.915,0.78,212.08208,44.94035,3,15
2022-10-16T14:59:05.20Z,46.3657802,-72.6759412,66.807,-0.08,-0.07,0.12,3.005,4.927,0.79,212.08208,44.94193,3,15
2022-10-16T14:59:05.40Z,46.3657807,-72.6759425,66.723,0.24,-0.37,0.49,3.012,4.938,0.98,212.08208,44.94389,3,15
2022-10-16T14:59:05.60Z,46.3657812,-72.6759438,66.639,0.11,-0.44,0.59,3.018,4.950,0.95,212.08208,44.94580,3,15
2022-10-16T14:59:05.80Z,46.3657814,-72.6759445,66.580,0.01,-0.13,0.48,3.025,4.965,0.92,212.08208,44.94764,3,15
2022-10-16T14:59:06.00Z,46.3657813,-72.6759444,66.693,0.01,-0.09,0.17,3.032,4.979,0.95,212.08208,44.94954,3,15
2022-10-16T14:59:06.20Z,46.3657815,-72.6759448,66.768,0.11,-0.20,0.05,3.040,4.993,0.97,212.08208,44.95147,3,15
2022-10-16T14:59:06.40Z,46.3657816,-72.6759450,66.860,0.05,-0.05,-0.14,3.047,5.006,0.73,212.08208,44.95294,3,15
2022-10-16T14:59:06.60Z,46.3657818,-72.6759456,66.888,0.08,-0.13,-0.11,3.055,5.021,0.73,212.08208,44.95440,3,15
2022-10-16T14:59:06.80Z,46.3657820,-72.6759464,66.870,0.14,-0.15,0.01,3.063,5.035,0.93,212.08208,44.95626,3,15
2022-10-16T14:59:07.00Z,46.3657822,-72.6759469,66.838,0.04,-0.03,0.03,3.070,5.050,1.00,212.08208,44.95827,3,15
2022-10-16T14:59:07.20Z,46.3657824,-72.6759474,66.800,0.03,-0.05,0.18,3.077,5.063,0.93,212.08208,44.96013,3,15
2022-10-16T14:59:07.40Z,46.3657828,-72.6759483,66.712,0.21,-0.22,0.22,3.083,5.077,1.01,212.08208,44.96215,3,15
2022-10-16T14:59:07.60Z,46.3657831,-72.6759490,66.710,0.15,-0.29,0.19,3.089,5.091,0.98,212.08208,44.96411,3,15
2022-10-16T14:59:07.80Z,46.3657832,-72.6759492,66.803,0.06,-0.08,0.05,3.095,5.104,0.99,212.08208,44.96608,3,15
2022-10-16T14:59:08.00Z,46.3657832,-72.6759491,66.935,0.08,-0.07,-0.09,3.101,5.117,0.71,212.08208,44.96750,3,14
2022-10-16T14:59:08.20Z,46.3657832,-72.6759491,66.949,-0.03,0.14,-0.04,3.107,5.131,0.88,212.08208,44.96927,3,14
2022-10-16T14:59:08.40Z,46.3657833,-72.6759493,66.943,0.14,0.03,0.04,3.112,5.142,0.74,212.08208,44.97074,3,14
2022-10-16T14:59:08.60Z,46.3657835,-72.6759502,66.807,0.13,-0.13,0.21,3.117,5.152,1.02,212.08208,44.97278,3,14
2022-10-16T14:59:08.80Z,46.3657832,-72.6759501,66.868,-0.20,0.06,0.02,3.122,5.163,0.82,212.08208,44.97441,3,14
2022-10-16T14:59:09.00Z,46.3657827,-72.6759507,66.775,-0.19,0.02,-0.06,3.126,5.171,0.84,212.08208,44.97610,3,14
2022-10-16T14:59:09.20Z,46.3657823,-72.6759503,66.980,-0.03,-0.09,-0.14,3.128,5.177,0.63,212.08208,44.97737,3,14
2022-10-16T14:59:09.40Z,46.3657820,-72.6759505,67.066,-0.03,-0.02,-0.02,3.130,5.183,0.66,212.08208,44.97868,3,14
2022-10-16T14:59:09.60Z,46.3657818,-72.6759508,67.065,-0.03,-0.01,0.06,3.131,5.186,0.75,212.08208,44.98018,3,14
2022-10-16T14:59:09.80Z,46.3657815,-72.6759507,67.172,-0.03,-0.04,0.10,3.132,5.188,0.80,212.08208,44.98177,3,14
2022-10-16T14:59:10.00Z,46.3657814,-72.6759509,67.238,0.10,-0.14,0.17,3.132,5.191,0.96,212.08208,44.98371,3,14
2022-10-16T14:59:10.20Z,46.3657813,-72.6759512,67.195,0.04,0.02,0.16,3.132,5.191,0.77,212.08208,44.98525,3,14
2022-10-16T14:59:10.40Z,46.3657810,-72.6759510,67.266,0.02,0.03,0.03,3.131,5.191,0.54,212.08208,44.98633,3,14
2022-10-16T14:59:10.60Z,46.3657808,-72.6759511,67.342,0.02,-0.14,0.10,3.130,5.190,0.86,212.08208,44.98804,3,14
2022-10-16T14:59:10.80Z,46.3657804,-72.6759516,67.337,-0.06,-0.08,0.16,3.128,5.189,0.78,212.08208,44.98959,3,14
2022-10-16T14:59:11.00Z,46.3657801,-72.6759518,67.352,-0.01,0.03,0.05,3.128,5.189,0.63,212.08208,44.99085,3,14
2022-10-16T14:59:11.20Z,46.3657796,-72.6759515,67.428,-0.10,0.12,-0.04,3.126,5.186,0.91,212.08208,44.99268,3,14
2022-10-16T14:59:11.40Z,46.3657793,-72.6759517,67.479,0.02,-0.06,0.05,3.124,5.184,0.90,212.08208,44.99449,3,14
2022-10-16T14:59:11.60Z,46.3657789,-72.6759519,67.517,-0.16,0.03,-0.07,3.122,5.181,0.87,212.08208,44.99622,3,14
2022-10-16T14:59:11.80Z,46.3657787,-72.6759524,67.498,0.19,0.01,0.00,3.121,5.179,0.76,212.08208,44.99774,3,14
2022-10-16T14:59:12.00Z,46.3657785,-72.6759529,67.506,-0.07,-0.05,0.01,3.120,5.178,0.61,212.08208,44.99897,3,14
2022-10-16T14:59:12.20Z,46.3657784,-72.6759533,67.542,0.15,0.00,0.08,3.119,5.177,0.83,212.08208,45.00062,3,14
2022-10-16T14:59:12.40Z,46.3657785,-72.6759537,67.540,0.19,-0.04,0.05,3.118,5.175,0.87,212.08208,45.00235,3,14
2022-10-16T14:59:12.60Z,46.3657786,-72.6759544,67.481,0.21,-0.03,0.12,3.118,5.174,0.89,212.08208,45.00413,3,14
2022-10-16T14:59:12.80Z,46.3657784,-72.6759546,67.492,-0.09,0.08,0.03,3.117,5.173,0.82,212.08208,45.00578,3,14
2022-10-16T14:59:13.00Z,46.3657781,-72.6759548,67.496,-0.02,0.05,0.04,3.116,5.168,0.65,212.08208,45.00708,3,14
2022-10-16T14:59:13.20Z,46.3657781,-72.6759552,67.519,0.16,-0.12,0.13,3.115,5.164,0.96,212.08208,45.00900,3,14
2022-10-16T14:59:13.40Z,46.3657780,-72.6759555,67.577,0.09,-0.06,0.07,3.114,5.161,0.94,212.08208,45.01089,3,14
2022-10-16T14:59:13.60Z,46.3657778,-72.6759560,67.486,-0.07,0.06,0.12,3.113,5.157,0.66,212.08208,45.01221,3,14
2022-10-16T14:59:13.80Z,46.3657774,-72.6759562,67.415,-0.14,0.13,0.07,3.112,5.154,0.78,212.08208,45.01378,3,14
2022-10-16T14:59:14.00Z,46.3657769,-72.6759562,67.380,-0.25,0.15,0.14,3.111,5.149,0.76,212.08208,45.01529,3,14
2022-10-16T14:59:14.20Z,46.3657766,-72.6759565,67.340,-0.05,-0.01,0.15,3.110,5.144,0.71,212.08208,45.01671,3,14
2022-10-16T14:59:14.40Z,46.3657765,-72.6759568,67.341,0.09,-0.06,0.07,3.108,5.140,0.94,212.08208,45.01859,3,14
2022-10-16T14:59:14.60Z,46.3657763,-72.6759571,67.289,-0.05,0.05,0.04,3.106,5.134,0.70,212.08208,45.02000,3,14
2022-10-16T14:59:14.80Z,46.3657761,-72.6759572,67.298,0.00,0.02,0.00,3.104,5.131,0.72,212.08208,45.02143,3,14
2022-10-16T14:59:15.00Z,46.3657760,-72.6759575,67.233,-0.01,0.11,0.03,3.102,5.129,0.62,212.08208,45.02267,3,14
2022-10-16T14:59:15.20Z,46.3657758,-72.6759574,67.222,-0.11,0.18,0.01,3.097,5.116,0.76,212.08208,45.02419,3,15
2022-10-16T14:59:15.40Z,46.3657758,-72.6759574,67.313,0.07,-0.10,-0.01,3.092,5.106,0.78,212.08208,45.02574,3,15
2022-10-16T14:59:15.60Z,46.3657757,-72.6759577,67.329,-0.01,-0.01,-0.09,3.086,5.092,0.69,212.08208,45.02711,3,15
2022-10-16T14:59:15.80Z,46.3657756,-72.6759579,67.297,-0.10,0.07,-0.04,3.080,5.080,0.80,212.08208,45.02872,3,15
2022-10-16T14:59:16.00Z,46.3657754,-72.6759584,67.287,-0.07,-0.11,-0.04,3.075,5.069,0.50,212.08208,45.02972,3,15
2022-10-16T14:59:16.20Z,46.3657753,-72.6759590,67.265,-0.10,-0.09,0.06,3.069,5.059,0.60,212.08208,45.03092,3,15
2022-10-16T14:59:16.40Z,46.3657752,-72.6759599,67.136,-0.02,-0.10,0.06,3.063,5.050,0.68,212.08208,45.03227,3,15
2022-10-16T14:59:16.60Z,46.3657751,-72.6759611,67.037,0.03,-0.16,0.14,3.056,5.041,0.78,212.08208,45.03382,3,15
2022-10-16T14:59:16.80Z,46.3657752,-72.6759621,66.916,0.05,-0.12,0.20,3.049,5.033,0.81,212.08208,45.03544,3,15
2022-10-16T14:59:17.00Z,46.3657754,-72.6759626,66.853,0.03,0.05,0.18,3.042,5.025,0.65,212.08208,45.03674,3,15
2022-10-16T14:59:17.20Z,46.3657755,-72.6759628,66.844,-0.07,0.01,0.05,3.035,5.018,0.63,212.08208,45.03801,3,15
2022-10-16T14:59:17.40Z,46.3657756,-72.6759633,66.827,0.01,-0.05,0.11,3.029,5.011,0.79,212.08208,45.03958,3,15
2022-10-16T14:59:17.60Z,46.3657758,-72.6759640,66.769,0.09,-0.05,0.06,3.022,5.003,0.79,212.08208,45.04115,3,15
2022-10-16T14:59:17.80Z,46.3657761,-72.6759645,66.751,0.01,-0.04,0.07,3.016,4.996,0.80,212.08208,45.04274,3,15
2022-10-16T14:59:18.00Z,46.3657762,-72.6759649,66.754,0.00,-0.11,0.22,3.011,4.987,0.78,212.08208,45.04429,3,15
2022-10-16T14:59:18.20Z,46.3657763,-72.6759651,66.775,-0.11,-0.01,0.21,3.005,4.981,0.67,212.08208,45.04562,3,15
2022-10-16T14:59:18.40Z,46.3657765,-72.6759654,66.759,-0.01,-0.11,0.23,3.000,4.974,0.77,212.08208,45.04716,3,15
2022-10-16T14:59:18.60Z,46.3657766,-72.6759656,66.730,-0.02,0.05,0.16,2.994,4.969,0.63,212.08208,45.04842,3,15
2022-10-16T14:59:18.80Z,46.3657768,-72.6759658,66.716,-0.07,-0.03,0.15,2.989,4.963,0.68,212.08208,45.04979,3,15
2022-10-16T14:59:19.00Z,46.3657769,-72.6759660,66.697,-0.04,0.03,0.11,2.984,4.957,0.64,212.08208,45.05106,3,15
2022-10-16T14:59:19.20Z,46.3657772,-72.6759661,66.648,0.01,0.14,0.04,2.979,4.951,0.51,212.08208,45.05208,3,15
2022-10-16T14:59:19.40Z,46.3657774,-72.6759662,66.637,-0.07,0.04,0.03,2.974,4.945,0.66,212.08208,45.05340,3,15
2022-10-16T14:59:19.60Z,46.3657775,-72.6759666,66.578,-0.12,0.04,0.03,2.970,4.941,0.65,212.08208,45.05470,3,15
2022-10-16T14:59:19.80Z,46.3657777,-72.6759670,66.535,0.02,-0.01,-0.03,2.966,4.938,0.63,212.08208,45.05597,3,15
2022-10-16T14:59:20.00Z,46.3657779,-72.6759674,66.474,-0.05,0.06,0.09,2.962,4.934,0.60,212.08208,45.05718,3,15
2022-10-16T14:59:20.20Z,46.3657781,-72.6759678,66.431,0.00,-0.08,0.06,2.958,4.932,0.76,212.08208,45.05870,3,15
2022-10-16T14:59:20.40Z,46.3657784,-72.6759684,66.349,0.04,0.01,0.12,2.954,4.930,0.68,212.08208,45.06007,3,15
2022-10-16T14:59:20.60Z,46.3657785,-72.6759686,66.306,-0.10,0.13,0.02,2.950,4.930,0.67,212.08208,45.06141,3,15
2022-10-16T14:59:20.80Z,46.3657787,-72.6759689,66.263,0.00,0.02,0.05,2.946,4.929,0.61,212.08208,45.06262,3,15
2022-10-16T14:59:21.00Z,46.3657789,-72.6759694,66.189,-0.04,0.02,0.07,2.943,4.929,0.64,212.08208,45.06389,3,15
2022-10-16T14:59:21.20Z,46.3657791,-72.6759703,66.068,0.01,-0.09,0.09,2.940,4.929,0.81,212.08208,45.06550,3,15
2022-10-16T14:59:21.40Z,46.3657793,-72.6759710,65.960,-0.08,0.09,0.13,2.937,4.930,0.60,212.08208,45.06669,3,15
2022-10-16T14:59:21.60Z,46.3657794,-72.6759716,65.858,-0.05,0.06,0.02,2.935,4.933,0.65,212.08208,45.06800,3,15
2022-10-16T14:59:21.80Z,46.3657797,-72.6759720,65.825,0.02,-0.02,0.07,2.933,4.936,0.81,212.08208,45.06962,3,15
2022-10-16T14:59:22.00Z,46.3657798,-72.6759726,65.781,-0.11,0.05,0.03,2.930,4.938,0.65,212.08208,45.07091,3,15
2022-10-16T14:59:22.20Z,46.3657800,-72.6759726,65.818,-0.04,0.09,0.01,2.927,4.940,0.66,212.08208,45.07223,3,15
2022-10-16T14:59:22.40Z,46.3657802,-72.6759728,65.842,-0.05,0.04,-0.02,2.924,4.943,0.75,212.08208,45.07373,3,15
2022-10-16T14:59:22.60Z,46.3657805,-72.6759734,65.809,0.06,-0.14,0.17,2.921,4.945,0.84,212.08208,45.07541,3,15
2022-10-16T14:59:22.80Z,46.3657810,-72.6759741,65.744,0.04,-0.01,0.20,2.917,4.946,0.74,212.08208,45.07689,3,15
2022-10-16T14:59:23.00Z,46.3657813,-72.6759748,65.606,-0.01,-0.01,0.23,2.911,4.948,0.73,212.08208,45.07834,3,15
2022-10-16T14:59:23.20Z,46.3657816,-72.6759750,65.573,0.03,0.00,0.16,2.907,4.954,0.78,212.08208,45.07990,3,15
