millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,accel,temp,press,num_satellites
# { "g_press": 100892.45, "g_temp": 23.27, "datetime": "2022-10-16T14:42:20Z", "fw_version": "0.4.1-gps-testing+git-7ae69c7" }
# Switched to mode: Climb
490096,463367000,-726944350,301742,245.16959,50058,-5267,21745442,,24.89,98078,13
490152,463366802,-726944571,301997,245.77573,49701,-5016,21771360,,24.89,98071,13
490208,463366599,-726944793,302287,245.77573,50406,-5254,21749775,,24.89,98071,13
490264,463366399,-726945015,302575,246.16986,50041,-5328,21773940,,24.89,98067,13
490320,463366198,-726945237,302855,246.46613,50096,-5241,21766613,,24.89,98063,13
490376,463365997,-726945461,303130,246.69446,50175,-5226,21763904,,24.89,98061,13
490432,463365797,-726945684,303413,247.0614,50068,-5227,21782585,,24.89,98056,13
490488,463365596,-726945910,303692,247.20818,50147,-5401,21799228,,24.89,98055,13
490544,463365397,-726946134,303979,247.28157,50129,-5209,21818735,,24.90,98054,13
490600,463365199,-726946358,304289,247.71648,50142,-5353,21802922,,24.90,98049,12
490656,463365001,-726946583,304584,248.2302,50065,-5263,21814136,,24.90,98043,12
490712,463364804,-726946809,304894,249.05107,50088,-5488,21837099,,24.90,98034,12
490768,463364606,-726947033,305206,249.05107,49891,-5622,21818979,,24.90,98034,12
490824,463364409,-726947258,305517,249.49684,49999,-5693,21810103,,24.90,98029,12
490880,463364211,-726947483,305827,249.73332,49944,-5729,21818246,,24.90,98026,12
490936,463364013,-726947708,306125,249.9399,49973,-5744,21807854,,24.90,98024,12
490992,463363816,-726947933,306440,250.209,49855,-5855,21832710,,24.90,98021,12
491048,463363620,-726948158,306766,250.50255,49892,-5960,21840410,,24.90,98017,12
491104,463363423,-726948384,307106,251.03531,49906,-6144,21846674,,24.90,98011,12
491160,463363226,-726948611,307433,251.44846,49952,-6160,21842914,,24.91,98007,12
491216,463363027,-726948835,307755,251.83987,49954,-6082,21792114,,24.91,98002,12
491272,463362832,-726949061,308125,252.47319,49907,-6471,21882462,,24.91,97995,12
491328,463362635,-726949287,308464,252.71239,49898,-6136,21855107,,24.91,97992,12
491384,463362438,-726949513,308824,253.11195,49897,-6255,21856470,,24.91,97988,12
491440,463362241,-726949740,309164,253.5985,49961,-6121,21853426,,24.91,97982,12
491496,463362045,-726949967,309491,254.16658,49663,-6176,21851798,,24.91,97976,12
491552,463361848,-726950197,309833,254.68031,49973,-6434,21864600,,24.91,97970,12
491608,463361649,-726950428,310152,255.18317,50210,-6181,21854894,,24.91,97964,12
491664,463361453,-726950651,310492,255.3979,49894,-5881,21841391,,24.91,97962,12
491720,463361257,-726950878,310814,255.75941,49748,-5919,21863131,,24.91,97958,12
491776,463361061,-726951106,311129,256.1182,49824,-5812,21860374,,24.91,97954,12
491832,463360863,-726951334,311454,256.78687,50183,-5935,21859407,,24.91,97946,12
491888,463360666,-726951566,311779,256.78687,50325,-6053,21892466,,24.91,97946,12
491944,463360469,-726951794,312098,256.8385,50061,-5879,21873773,,24.92,97945,12
492000,463360273,-726952021,312421,257.1212,49904,-5874,21858901,,24.92,97942,12
492056,463360075,-726952247,312736,257.59958,49962,-5784,21840454,,24.92,97937,12
492112,463359878,-726952473,313064,258.03992,50030,-5808,21854720,,24.92,97932,12
492168,463359682,-726952702,313368,258.46667,50027,-5740,21877713,,24.92,97927,12
492224,463359484,-726952933,313666,258.61887,50123,-5685,21880336,,24.92,97925,12
492280,463359289,-726953162,313961,258.8907,49842,-5674,21889622,,24.92,97922,12
492336,463359091,-726953391,314248,259.39084,50119,-5566,21857808,,24.92,97917,12
492392,463358894,-726953623,314536,260.27148,50164,-5689,21883525,,24.92,97907,12
492448,463358696,-726953854,314813,260.27148,50129,-5463,21875799,,24.92,97907,12
492504,463358500,-726954083,315091,260.62485,49967,-5467,21874788,,24.92,97903,12
492560,463358303,-726954314,315377,260.826,50128,-5470,21889886,,24.93,97900,12
492616,463358105,-726954543,315655,260.9592,50258,-5426,21868131,,24.93,97899,12
492672,463357907,-726954774,315912,261.26633,50127,-5282,21867605,,24.93,97895,12
492728,463357710,-726955005,316179,261.31525,50099,-5309,21879114,,24.93,97895,12
492784,463357513,-726955233,316472,261.48108,50225,-5358,21877614,,24.93,97893,12
492840,463357317,-726955465,316753,261.65503,50276,-5257,21908294,,24.93,97891,12
492896,463357121,-726955694,317058,261.91052,50146,-5332,21916712,,24.93,97888,12
492952,463356925,-726955925,317350,262.56015,50120,-5392,21927501,,24.93,97881,12
493008,463356729,-726956157,317632,262.56015,50122,-5481,21909384,,24.93,97881,12
493064,463356531,-726956390,317884,262.8347,50290,-5158,21890786,,24.93,97877,12
493120,463356334,-726956620,318163,262.97876,50225,-5208,21889494,,24.93,97876,12
493176,463356138,-726956852,318439,263.31036,50221,-5257,21910690,,24.93,97872,12
493232,463355943,-726957084,318733,263.58218,50208,-5418,21933881,,24.93,97869,12
493288,463355747,-726957316,318995,263.89478,50098,-5134,21907391,,24.94,97865,12
493344,463355552,-726957546,319263,264.2481,49941,-5111,21912758,,24.94,97861,12
493400,463355354,-726957777,319536,264.52536,50241,-5325,21885687,,24.94,97858,12
493456,463355158,-726958009,319796,264.7564,50240,-5249,21900215,,24.94,97856,12
493512,463354962,-726958239,320074,265.07715,50126,-5288,21920826,,24.94,97852,12
493568,463354765,-726958473,320343,265.07715,50263,-5386,21917429,,24.94,97852,12
493624,463354570,-726958706,320607,265.31635,50143,-5197,21936613,,24.94,97849,12
493680,463354374,-726958938,320879,265.7295,50173,-5127,21931230,,24.94,97845,12
493736,463354179,-726959170,321172,265.95782,50240,-5215,21946411,,24.94,97842,12
493792,463353983,-726959403,321448,266.62918,50224,-5198,21937763,,24.94,97834,12
493848,463353788,-726959634,321716,267.09943,50112,-5035,21926785,,24.95,97829,12
493904,463353591,-726959866,321998,267.2625,50283,-5255,21917272,,24.95,97827,12
493960,463353394,-726960098,322271,267.3821,50403,-5172,21917843,,24.95,97826,12
494016,463353199,-726960329,322553,267.43375,50152,-5203,21920848,,24.95,97825,12
494072,463353004,-726960562,322846,268.22473,50296,-5256,21955665,,24.95,97816,12
494128,463352810,-726960792,323149,268.22473,50112,-5198,21949360,,24.95,97816,12
494184,463352615,-726961019,323457,268.63788,50032,-5116,21937939,,24.95,97812,12
494240,463352420,-726961247,323766,269.15976,50146,-5136,21933065,,24.95,97806,12
494296,463352226,-726961477,324056,269.3419,50146,-5130,21930475,,24.95,97804,12
494352,463352033,-726961708,324376,269.71698,50061,-5449,21979757,,24.95,97799,12
494408,463351837,-726961938,324685,269.97794,50262,-5320,21929278,,24.95,97796,12
494464,463351639,-726962164,324990,270.32584,50412,-5104,21878820,,24.95,97792,12
494520,463351444,-726962391,325308,270.9184,50154,-5370,21897979,,24.95,97786,12
494576,463351250,-726962621,325610,271.1304,49857,-5242,21952241,,24.95,97783,13
494632,463351054,-726962845,325933,271.6686,49956,-5413,21896327,,24.96,97777,13
494688,463350859,-726963073,326240,271.6686,49969,-5338,21911373,,24.96,97777,13
494744,463350662,-726963300,326585,272.18506,50231,-5638,21920496,,24.96,97771,13
494800,463350466,-726963532,326892,272.6281,50161,-5685,21937134,,24.96,97766,13
494856,463350268,-726963763,327202,273.02493,50403,-5742,21902960,,24.96,97762,13
494912,463350074,-726963995,327479,273.17172,49812,-5403,21945686,,24.96,97760,12
494968,463349877,-726964225,327777,273.20706,50145,-5539,21917126,,24.96,97760,13
495024,463349681,-726964458,328053,273.36743,50088,-5526,21916967,,24.96,97758,13
495080,463349485,-726964689,328336,273.56586,50062,-5409,21929693,,24.96,97756,13
495136,463349288,-726964921,328617,273.80234,50182,-5284,21929919,,24.97,97753,13
495192,463349095,-726965153,328936,274.4275,49850,-5692,21992861,,24.97,97746,13
495248,463348901,-726965385,329256,274.4275,49957,-5661,21996743,,24.97,97746,13
495304,463348706,-726965618,329585,274.5498,50203,-5766,21977251,,24.97,97745,13
495360,463348509,-726965853,329898,274.6667,50566,-5852,21971616,,24.97,97743,13
495416,463348314,-726966089,330175,275.0581,50130,-5554,21976739,,24.97,97739,13
495528,463347925,-726966556,330746,275.7186,49978,-5554,21993805,,24.97,97731,13
495584,463347730,-726966786,331060,276.31387,49986,-5529,21971161,,24.97,97725,13
495640,463347534,-726967018,331386,276.88742,50189,-5595,21961525,,24.97,97718,13
495696,463347339,-726967253,331680,277.30328,50267,-5467,21979665,,24.97,97713,14
495752,463347143,-726967485,331979,277.64575,50101,-5515,21954766,,24.97,97709,14
495808,463346947,-726967719,332276,277.93115,50261,-5507,21963502,,24.97,97706,14
495864,463346752,-726967953,332595,277.93115,50312,-5590,21990021,,24.97,97706,14
495920,463346556,-726968186,332916,278.25464,50388,-5562,21971720,,24.97,97703,14
495976,463346362,-726968420,333219,278.30356,50125,-5606,21986567,,24.97,97702,14
496032,463346166,-726968653,333536,278.39325,50266,-5678,21976053,,24.98,97701,14
496088,463345972,-726968889,333817,278.8798,50139,-5451,21989294,,24.98,97695,14
496144,463345777,-726969124,334122,279.14075,50078,-5603,21995548,,24.98,97692,14
496200,463345585,-726969360,334455,279.74142,50078,-5871,22049585,,24.98,97686,14
496256,463345390,-726969598,334746,280.16003,50332,-5724,22017352,,24.98,97681,14
496312,463345194,-726969835,335020,280.63028,50337,-5436,21994067,,24.98,97676,14
496368,463344999,-726970072,335354,281.47833,50492,-5791,22026244,,24.98,97666,14
496424,463344805,-726970302,335725,281.47833,50255,-5809,22013116,,24.98,97666,13
496480,463344610,-726970537,336054,282.0165,50300,-5622,22023658,,24.98,97660,13
496536,463344415,-726970774,336363,282.5873,50348,-5618,22012191,,24.98,97653,13
496592,463344220,-726971009,336676,283.05212,50186,-5616,22005993,,24.98,97648,13
496648,463344026,-726971244,336995,283.60117,50171,-5644,22025110,,24.98,97642,13
496704,463343832,-726971481,337339,283.79688,50358,-5794,22045461,,24.98,97640,13
496760,463343639,-726971717,337696,283.75882,50298,-5891,22061435,,24.98,97640,13
496816,463343445,-726971955,338044,283.9029,50417,-5937,22061432,,24.98,97638,13
496872,463343249,-726972191,338364,284.0551,50370,-5743,22021667,,24.99,97637,13
496928,463343054,-726972424,338667,284.1421,50244,-5513,21986922,,24.99,97636,13
496984,463342858,-726972657,338971,284.1421,50175,-5438,21975080,,24.99,97636,13
497040,463342665,-726972891,339303,284.51718,50150,-5648,22029330,,24.99,97631,13
497096,463342473,-726973127,339606,285.3136,50018,-5473,22047590,,24.99,97622,13
497152,463342280,-726973364,339926,285.9279,50059,-5656,22053918,,24.99,97615,13
497208,463342086,-726973604,340224,286.3655,50307,-5721,22059174,,24.99,97611,13
497264,463341893,-726973844,340539,286.59927,50325,-5827,22056577,,24.99,97608,13
497320,463341700,-726974081,340856,286.83304,50200,-5684,22053297,,24.99,97605,13
497376,463341506,-726974316,341173,287.11844,50130,-5504,22033992,,24.99,97602,13
497432,463341312,-726974551,341476,287.67294,50171,-5528,22021057,,24.99,97596,13
497488,463341117,-726974788,341788,288.03717,50350,-5608,22015673,,24.99,97592,13
497544,463340923,-726975023,342114,288.03717,50285,-5630,22019698,,24.99,97592,13
497600,463340731,-726975259,342463,288.40955,50202,-5789,22070359,,24.99,97587,13
497656,463340538,-726975491,342796,288.45847,49983,-5547,22027466,,24.99,97587,13
497712,463340343,-726975722,343160,288.73572,50282,-5781,22000555,,25.00,97584,13
497768,463340150,-726975956,343471,288.8526,49963,-5689,22004789,,25.00,97582,13
497824,463339956,-726976191,343796,289.01025,49976,-5684,22016272,,25.00,97580,13
497880,463339762,-726976427,344140,289.44244,50067,-5844,22032353,,25.00,97576,13
497936,463339570,-726976662,344470,289.82297,49922,-5774,22060772,,25.00,97571,13
497992,463339379,-726976898,344804,290.0703,49828,-5902,22087473,,25.00,97568,13
498048,463339185,-726977134,345138,290.8803,50160,-5919,22049499,,25.00,97559,13
498104,463338995,-726977370,345473,290.8803,49768,-5995,22077338,,25.00,97559,12
498160,463338801,-726977605,345781,291.24454,49900,-5941,22032146,,25.00,97555,13
498216,463338610,-726977843,346082,291.63052,49729,-5955,22071991,,25.00,97551,13
498272,463338421,-726978081,346405,292.11435,49691,-5973,22122732,,25.00,97545,13
498328,463338230,-726978317,346746,292.94882,49978,-6099,22101611,,25.00,97536,13
498384,463338039,-726978553,347086,293.3049,49868,-6074,22068243,,25.00,97532,14
498440,463337848,-726978788,347434,293.50604,49951,-6209,22064463,,25.01,97529,14
498496,463337657,-726979023,347793,294.50085,49956,-6200,22065158,,25.01,97518,14
498552,463337467,-726979260,348120,295.92517,49829,-5931,22094493,,25.01,97502,14
498608,463337276,-726979496,348469,296.69168,49953,-6216,22069590,,25.01,97493,14
498664,463337087,-726979731,348802,296.69168,49697,-5996,22099051,,25.01,97493,14
498720,463336898,-726979966,349120,296.31384,49605,-5982,22085559,,25.01,97498,14
498776,463336707,-726980202,349503,296.28397,50279,-6736,22110502,,25.01,97498,14
498832,463336518,-726980438,349869,296.56937,49966,-6918,22108621,,25.01,97495,13
498888,463336330,-726980674,350175,296.83572,49547,-6311,22107930,,25.01,97492,13
498944,463336142,-726980909,350416,296.9037,49277,-5318,22083841,,25.01,97491,13
499000,463335954,-726981146,350727,296.88467,49545,-5951,22115013,,25.02,97491,13
499056,463335766,-726981381,351069,297.1755,49818,-6538,22114309,,25.02,97488,13
499112,463335578,-726981611,351437,297.62128,49701,-6514,22100660,,25.02,97483,13
499168,463335390,-726981843,351788,298.71396,49653,-6490,22082892,,25.02,97470,13
499224,463335200,-726982079,352101,298.71396,49575,-6536,22080503,,25.02,97470,13
499280,463335011,-726982315,352413,299.05103,49553,-6325,22109279,,25.02,97467,14
499336,463334824,-726982548,352775,299.57562,49327,-6527,22123820,,25.02,97461,14
499392,463334636,-726982781,353135,299.8148,49429,-6615,22101935,,25.02,97458,14
499448,463334447,-726983013,353488,300.054,49462,-6714,22091818,,25.02,97455,14
499504,463334257,-726983245,353813,300.30136,49586,-6404,22051398,,25.03,97452,14
499560,463334068,-726983478,354161,300.47803,49482,-6478,22074733,,25.03,97450,14
499616,463333882,-726983710,354584,300.64383,49461,-6757,22077498,,25.03,97449,13
499672,463333695,-726983947,354985,300.29047,49665,-7061,22109504,,25.03,97453,13
499728,463333506,-726984182,355373,299.60278,49345,-7070,22094702,,25.03,97460,14
499784,463333318,-726984416,355762,299.60278,49309,-6915,22095503,,25.03,97460,14
499840,463333129,-726984653,356105,300.62753,49460,-6696,22095262,,25.03,97449,14
499896,463332940,-726984888,356447,301.29617,49364,-6618,22094237,,25.03,97441,14
499952,463332751,-726985124,356804,301.99203,49544,-6518,22108959,,25.03,97433,14
500008,463332564,-726985360,357184,302.84552,49600,-6621,22111515,,25.03,97424,14
500064,463332372,-726985594,357543,303.29944,49719,-6698,22054094,,25.03,97418,14
500120,463332184,-726985831,357906,303.58755,49630,-6705,22082402,,25.03,97415,13
500176,463331995,-726986066,358259,304.0578,49554,-6664,22093369,,25.03,97410,14
500232,463331809,-726986301,358611,304.33777,49157,-6593,22141517,,25.04,97407,14
500288,463331622,-726986536,358971,305.59354,49343,-6594,22121565,,25.04,97392,13
500344,463331433,-726986770,359323,305.59354,49602,-6545,22086810,,25.04,97392,13
500400,463331243,-726987005,359672,306.10184,49689,-6477,22082952,,25.04,97387,13
500456,463331055,-726987238,360021,306.62643,49531,-6210,22084629,,25.04,97381,13
500512,463330867,-726987472,360366,306.9037,49337,-6251,22092737,,25.04,97378,14
500568,463330679,-726987705,360735,307.50168,49445,-6400,22096662,,25.04,97371,14
500624,463330490,-726987938,361073,307.97733,49379,-6285,22078173,,25.04,97365,14
500680,463330303,-726988173,361456,308.46115,49476,-6677,22116305,,25.04,97360,14
500736,463330116,-726988409,361821,309.0048,49516,-6448,22122180,,25.04,97354,14
500792,463329930,-726988643,362189,309.67346,49380,-6351,22117032,,25.04,97346,14
500848,463329744,-726988876,362555,310.20892,49361,-6183,22120627,,25.04,97340,14
500904,463329556,-726989109,362894,310.20892,49293,-6207,22089536,,25.04,97340,14
500960,463329369,-726989343,363236,310.26328,49341,-6268,22111020,,25.04,97339,14
501016,463329182,-726989579,363573,310.54596,49356,-6249,22115931,,25.04,97336,14
501072,463328993,-726989815,363934,310.71722,49737,-6389,22105107,,25.04,97334,14
501128,463328807,-726990050,364288,311.03796,49405,-6165,22136553,,25.04,97331,14
501184,463328620,-726990285,364632,311.1956,49297,-6204,22121885,,25.05,97329,14
501240,463328433,-726990521,364984,311.6006,49444,-6215,22138539,,25.05,97324,14
501296,463328246,-726990755,365323,312.2285,49269,-6089,22108949,,25.05,97317,14
501352,463328061,-726990988,365706,312.83463,49304,-6185,22135446,,25.05,97310,14
501408,463327875,-726991222,366077,313.64734,49296,-6181,22129680,,25.05,97301,14
501464,463327687,-726991458,366439,313.64734,49495,-6220,22132345,,25.05,97301,14
501520,463327500,-726991694,366782,313.9572,49432,-6163,22138256,,25.05,97297,14
501576,463327313,-726991930,367132,314.4519,49414,-6225,22133312,,25.05,97292,14
501632,463327128,-726992165,367489,314.76993,49207,-6309,22143847,,25.05,97288,14
501688,463326943,-726992401,367848,315.1532,49341,-6316,22150164,,25.05,97284,14
501744,463326757,-726992638,368221,315.4114,49401,-6481,22161990,,25.05,97281,14
501800,463326572,-726992875,368577,315.6479,49368,-6327,22149032,,25.05,97278,14
501856,463326386,-726993109,368933,316.0094,49271,-6253,22129058,,25.05,97274,14
